bigbang,boyorgrl,childs,chldidel,class,conarmy,conbiz,conchurh,concong,concourt,condrift,conschls,divorce,earthsun,electron,evolved,finalter,god,grass,gunlaw,helpoth,hlthdays,homosex1,hotcore,id,intecon,intintl,inttech,makefrnd,mntlhlth,obey,othersex,othlang,owngun,popular,racwork,radioact,rank,realinc,realrinc,relpersn,rowngun,satfin,sexeduc,sexornt,socbar,socfrend,socommun,socrel,solarrev,sprtprsn,thnkself,trustsci,viruses,workhard,xmarsex1,year
0,0,5,0,3,1,0,0,0,0,0,0,1,0,0,0,3,6,1,1,1,0,0,0,1805,0,0,0,0,3,2,0,2,1,5,2,0,5,45400,20430,2,1,2,0,3,0,0,0,0,0,2,3,0,0,4,0,2018
0,0,0,2,3,0,3,3,4,2,1,3,0,1,1,0,1,3,0,1,0,0,4,1,1808,2,2,2,2,0,0,0,2,2,0,2,2,5,9647.5,9647.5,4,0,3,1,3,7,7,7,2,3,2,0,5,2,0,4,2018
0,0,2,0,3,2,0,0,0,0,0,0,2,0,0,0,1,6,2,0,2,0,0,0,1809,0,0,0,0,0,3,0,2,1,4,2,0,7,54480,20430,2,2,2,0,3,0,0,0,0,0,2,5,0,0,1,0,2018
0,1,1,2,3,0,2,4,3,2,1,3,2,1,0,2,1,6,0,0,0,0,4,1,1810,2,1,1,1,0,0,0,1,2,0,1,2,1,72640,54480,4,0,1,1,3,6,5,4,5,3,1,0,5,2,0,2,2018
0,0,4,8,3,0,3,3,3,3,2,3,1,1,2,0,3,6,0,1,0,0,1,1,1811,2,1,2,2,0,0,0,1,2,0,2,2,1,30645,14755,1,0,2,1,3,6,5,5,2,3,1,0,1,1,0,1,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0,0,0,1817,0,0,0,0,0,2,0,2,2,5,1,0,5,17025,17025,2,0,2,0,3,0,0,0,0,0,2,3,0,0,4,0,2018
0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,6,1,1,2,0,0,0,1820,0,0,0,0,0,4,0,2,2,3,2,0,5,5107.5,4086,2,0,1,0,3,0,0,0,0,0,1,1,0,0,5,0,2018
0,1,1,2,3,0,2,2,4,3,1,3,0,1,1,0,1,6,0,0,0,0,4,1,1822,1,2,1,1,0,0,0,2,1,0,2,2,4,72640,54480,2,1,2,1,3,5,5,5,5,3,2,0,2,1,0,1,2018
0,0,5,2,3,0,3,3,5,3,1,3,1,0,0,0,3,5,0,1,0,0,4,1,1825,2,3,2,3,15,0,0,2,1,0,2,2,4,72640,54480,2,2,1,1,3,2,2,3,3,0,3,0,3,1,0,1,2018
2,2,2,3,2,0,3,3,4,3,1,3,2,1,2,2,3,6,0,0,0,0,1,1,1828,2,2,3,2,0,0,0,2,3,0,0,2,5,12485,1589,2,3,2,2,3,7,4,4,3,3,2,0,2,2,0,1,2018
0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,6,2,0,3,1,0,0,1829,0,0,0,0,2,4,0,2,1,5,3,0,3,63560,63560,1,1,1,0,3,0,0,0,0,0,1,2,0,0,1,0,2018
0,2,2,3,2,0,3,3,4,3,1,3,0,1,1,0,3,5,0,1,0,2,4,1,1832,1,2,1,1,0,0,0,2,2,0,4,0,5,24970,20430,3,0,2,1,3,4,2,6,2,3,3,0,2,1,0,1,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,3,0,0,0,1833,0,0,0,0,0,4,2,2,2,5,4,0,5,7377.5,5107.5,4,0,2,0,2,0,0,0,0,0,3,1,0,0,2,0,2018
0,0,3,8,2,0,3,2,3,3,0,3,1,1,2,0,3,6,0,1,0,0,2,1,1837,1,2,1,1,0,0,0,2,1,0,3,2,5,37455,10782.5,1,2,2,1,3,7,5,3,5,3,1,0,2,1,0,1,2018
0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,3,6,1,1,4,0,0,0,1845,0,0,0,0,0,1,0,2,1,5,0,0,6,20430,20430,1,1,1,0,3,0,0,0,0,0,1,3,0,0,2,0,2018
0,0,4,0,3,1,0,0,0,0,0,0,1,0,0,0,3,6,2,1,2,0,0,0,1847,0,0,0,0,0,4,0,1,2,5,0,0,5,20430,20430,2,0,2,0,3,0,0,0,0,0,1,3,0,0,1,0,2018
0,1,2,2,2,0,3,2,3,3,1,3,0,1,0,0,2,6,0,1,0,0,1,1,1848,2,3,3,2,0,0,0,1,2,0,4,2,5,12485,12485,3,0,3,2,3,6,2,2,2,3,2,0,1,2,0,1,2018
1,1,1,3,2,0,3,3,3,4,1,4,0,2,1,1,1,5,0,1,0,0,4,1,1852,2,3,2,2,4,0,0,2,2,0,2,1,5,1589,1589,2,0,3,1,3,6,2,7,2,0,3,0,2,1,0,1,2018
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,0,0,1853,0,0,0,0,0,3,0,2,1,5,3,0,6,12485,12485,3,1,2,0,3,0,0,0,0,0,3,4,0,0,1,0,2018
0,2,0,0,2,0,3,3,5,4,1,3,2,2,0,0,1,6,0,0,0,0,4,0,1859,2,3,3,5,0,0,0,1,2,0,3,2,3,9647.5,7377.5,2,0,2,1,3,2,3,5,1,0,2,0,1,1,0,1,2018
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,5,1,1,3,0,0,0,1860,0,0,0,0,0,4,0,2,2,5,2,0,5,24970,14755,3,0,2,0,3,0,0,0,0,0,4,2,0,0,1,0,2018
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,0,0,0,1862,0,0,0,0,0,4,2,2,2,5,0,0,4,908,908,3,0,2,0,1,0,0,0,0,0,2,1,0,0,2,0,2018
0,2,2,2,3,0,3,3,4,4,0,4,0,1,0,0,1,2,0,1,0,0,1,0,1864,1,1,2,3,0,0,0,2,1,0,0,2,4,63560,45400,4,1,2,1,3,6,2,2,3,1,3,0,4,2,0,3,2018
0,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,3,6,1,1,3,0,0,0,1868,0,0,0,0,0,1,0,2,2,4,2,0,6,30645,30645,2,0,2,0,3,0,0,0,0,0,3,5,0,0,2,0,2018
0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,3,6,1,1,2,3,0,0,1870,0,0,0,0,2,4,0,1,1,5,3,0,5,20430,20430,2,1,2,0,3,0,0,0,0,0,2,1,0,0,3,0,2018
1,2,4,4,2,0,4,4,4,5,1,4,0,2,1,2,3,6,0,0,0,0,1,1,1871,1,3,1,2,0,0,0,1,1,0,3,2,1,72640,72640,1,1,2,1,3,4,2,2,2,0,1,0,1,1,0,1,2018
0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,1880,0,0,0,0,0,2,2,2,2,5,0,0,0,2497,1589,3,0,3,0,3,0,0,0,0,0,3,4,0,0,1,0,2018
1,2,0,5,2,0,3,2,3,3,1,3,0,1,2,1,1,5,0,1,0,0,1,1,1884,2,3,3,2,0,0,0,1,2,0,3,1,5,2951,227,2,0,1,1,3,3,4,3,2,3,3,0,3,1,0,1,2018
0,2,2,2,3,0,3,3,5,5,1,3,0,2,1,0,3,3,0,1,0,0,4,1,1886,2,3,2,3,4,0,0,2,2,0,3,1,1,30645,30645,3,0,3,1,3,1,3,7,3,0,3,0,2,1,0,1,2018
2,1,2,2,2,0,3,1,3,3,1,2,2,2,0,2,1,6,0,1,0,0,1,1,1889,2,3,3,2,4,0,0,2,1,0,0,1,5,45400,30645,2,1,1,1,3,7,5,7,3,0,2,0,1,1,0,1,2018
0,0,8,0,2,1,0,0,0,0,0,0,2,0,0,0,1,6,1,1,4,0,0,0,1890,0,0,0,0,0,3,0,1,2,5,4,0,5,17025,17025,1,0,1,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,3,4,1,0,2,2,0,0,1891,0,0,0,0,0,3,2,1,2,5,0,0,6,14755,10782.5,3,0,1,0,3,0,0,0,0,0,2,1,0,0,4,0,2018
0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,1,1,1,0,0,0,1896,0,0,0,0,5,3,0,2,2,5,2,0,5,10782.5,9647.5,2,0,2,0,3,0,0,0,0,0,2,2,0,0,4,0,2018
0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,3,5,1,1,2,0,0,0,1897,0,0,0,0,0,4,2,2,2,5,3,0,7,30645,30645,3,0,2,0,3,0,0,0,0,0,2,1,0,0,3,0,2018
0,0,5,2,2,0,3,3,3,3,2,3,0,1,1,0,1,6,0,1,0,0,3,2,1899,2,2,2,4,0,0,0,2,2,0,1,1,5,63560,30645,2,0,2,1,3,6,5,7,6,1,3,0,3,1,0,2,2018
0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,1,6,2,1,1,0,0,0,1904,0,0,0,0,0,2,0,1,2,5,2,0,1,37455,30645,2,0,3,0,3,0,0,0,0,0,2,3,0,0,4,0,2018
0,0,3,3,3,0,3,3,3,2,1,2,2,1,0,0,2,6,0,0,0,0,1,1,1905,3,3,3,1,5,0,0,2,2,0,1,1,9,5107.5,1589,2,0,3,1,3,7,2,7,4,3,2,0,4,1,0,2,2018
2,2,4,3,2,0,3,3,3,3,1,3,2,2,2,1,1,6,0,1,0,0,1,1,1906,1,2,2,2,0,0,0,2,2,0,0,2,5,30645,24970,2,0,2,1,3,4,3,7,2,0,1,0,2,0,0,1,2018
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,6,2,0,2,0,0,0,1907,0,0,0,0,0,4,0,2,1,5,3,0,5,54480,54480,1,1,1,0,3,0,0,0,0,0,1,3,0,0,1,0,2018
0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,3,6,1,1,2,0,0,0,1908,0,0,0,0,10,4,0,2,2,5,1,0,5,17025,5107.5,2,0,2,0,3,0,0,0,0,0,3,1,0,0,3,0,2018
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,6,1,0,3,0,0,0,1909,0,0,0,0,0,4,0,2,1,5,2,0,5,63560,54480,2,1,1,0,3,0,0,0,0,0,1,1,0,0,2,0,2018
0,1,3,2,3,0,3,3,3,3,1,3,2,1,1,0,1,6,0,1,0,0,3,1,1911,2,2,1,1,0,0,0,1,1,0,2,1,1,119879.41732,151050.72136,2,1,2,1,3,7,5,3,1,3,2,0,4,2,0,1,2018
0,2,0,2,2,0,3,3,4,4,1,3,2,1,2,1,1,3,0,1,0,0,4,1,1912,2,2,2,2,1,0,0,1,1,0,4,2,6,37455,24970,4,2,2,1,3,3,5,7,3,3,2,0,4,2,0,2,2018
0,1,4,3,3,0,4,4,4,3,1,3,0,1,2,0,2,3,0,1,0,2,4,1,1923,1,2,1,4,0,0,0,1,2,0,0,2,0,37455,24970,4,0,2,1,3,7,3,5,1,3,1,0,3,2,0,1,2018
2,1,3,2,2,0,3,3,3,3,2,3,0,2,1,2,1,5,0,1,0,0,2,1,1925,3,3,2,2,1,0,0,1,1,0,0,2,4,20430,12485,2,1,2,1,3,3,3,3,1,0,2,0,3,0,0,1,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,1,0,0,1926,0,0,0,0,5,4,0,2,2,5,2,0,5,37455,24970,2,0,1,0,3,0,0,0,0,0,2,2,0,0,3,0,2018
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,6,1,1,4,5,0,0,1928,0,0,0,0,5,3,0,2,2,5,2,0,7,20430,2497,1,0,2,0,3,0,0,0,0,0,1,1,0,0,2,0,2018
0,0,1,2,3,0,2,4,4,2,1,3,1,1,1,0,1,6,0,1,0,0,4,1,1931,1,2,2,2,0,0,0,2,1,0,2,2,3,54480,5107.5,2,1,2,1,3,2,7,7,1,3,2,0,4,2,0,1,2018
0,1,4,2,2,0,3,4,3,4,1,3,0,2,2,0,3,6,0,1,0,15,4,1,1935,2,1,2,3,0,0,0,2,2,0,1,2,5,7377.5,908,2,0,3,1,3,7,2,2,2,0,1,0,5,2,0,1,2018
2,1,4,2,3,0,3,3,3,3,2,3,2,1,2,1,3,6,0,1,0,0,4,1,1937,1,2,1,2,10,0,0,2,1,0,2,2,4,119879.41732,37455,1,2,3,1,3,7,5,7,3,1,1,0,2,2,0,1,2018
1,2,3,2,3,0,2,4,4,3,1,3,1,1,1,1,1,5,0,0,0,0,4,1,1939,1,2,3,1,0,0,0,1,1,0,0,2,5,72640,54480,2,1,1,1,3,7,5,2,1,3,1,0,5,2,0,1,2018
0,1,2,2,3,0,2,3,4,3,1,3,2,1,1,0,2,5,0,1,0,0,4,1,1941,2,2,1,2,0,0,0,2,2,0,1,2,3,63560,63560,3,0,1,1,3,3,3,5,4,3,3,0,2,2,0,1,2018
1,1,1,8,3,0,0,0,0,0,1,0,2,1,1,1,1,0,0,1,0,0,0,1,1946,2,2,1,0,0,0,0,2,2,0,2,2,4,119879.41732,151050.72136,3,0,1,1,3,3,3,4,5,3,2,0,0,2,0,0,2018
0,1,0,8,1,0,2,3,4,3,1,3,0,1,1,1,3,1,0,1,0,3,4,1,1948,2,1,1,1,3,0,0,1,2,0,2,2,3,6242.5,4086,4,0,3,1,3,7,5,1,5,3,4,0,5,0,0,3,2018
0,1,0,8,3,0,2,4,3,3,1,3,0,1,1,1,3,0,0,1,0,0,4,1,1950,1,2,1,2,10,0,0,2,1,0,4,2,3,45400,37455,4,1,2,1,3,2,4,5,6,3,4,0,5,2,0,1,2018
0,1,2,2,2,0,4,3,5,4,2,4,0,2,1,0,3,6,0,0,0,0,1,1,1952,3,3,2,4,1,0,0,2,2,0,2,2,1,24970,20430,1,0,3,2,3,7,4,7,3,0,1,0,2,2,0,1,2018
0,1,1,3,2,0,3,2,4,4,2,2,0,2,1,0,1,3,0,0,0,0,4,0,1956,2,3,1,3,2,0,0,2,2,0,3,2,5,24970,24970,4,0,2,1,3,5,4,7,3,0,1,0,4,1,0,1,2018
1,2,6,3,3,0,3,4,3,4,1,3,0,1,1,1,3,5,0,0,0,0,1,1,1958,1,2,2,3,0,0,0,1,1,0,1,2,4,17025,17025,2,1,2,1,3,7,4,6,2,3,2,0,2,1,0,1,2018
0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,2,0,3,7,0,0,1961,0,0,0,0,7,2,0,2,2,5,3,0,4,14755,7377.5,3,0,3,0,3,0,0,0,0,0,1,1,0,0,4,0,2018
0,2,2,4,3,0,3,3,3,3,1,2,2,1,0,1,1,5,0,0,0,0,4,1,1962,2,2,2,2,0,0,0,2,2,0,2,1,5,17025,14755,2,0,1,1,3,7,7,7,5,3,2,0,3,1,0,1,2018
0,0,3,3,2,0,3,5,2,2,1,2,1,1,0,0,3,2,0,1,0,0,4,1,1965,2,3,2,2,0,0,0,1,2,0,0,1,2,20430,20430,4,0,2,1,3,7,5,4,2,3,4,0,4,0,0,3,2018
1,1,3,4,2,0,3,2,3,2,2,2,2,1,2,1,1,6,0,1,0,0,4,1,1966,2,2,2,1,0,0,0,1,2,0,2,1,5,30645,20430,2,0,1,1,3,7,4,6,3,3,2,0,3,1,0,3,2018
0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,15,0,0,1969,0,0,0,0,25,4,0,1,2,5,3,0,5,9647.5,9647.5,2,0,3,0,2,0,0,0,0,0,2,2,0,0,1,0,2018
2,0,0,3,3,0,2,3,3,2,1,2,0,1,0,2,1,6,0,1,0,2,4,1,1971,2,2,2,2,0,0,0,2,2,0,3,0,2,54480,54480,2,0,1,1,3,3,2,4,2,3,1,0,3,2,0,1,2018
0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,2,2,0,0,1972,0,0,0,0,3,4,0,2,2,5,2,0,4,37455,14755,4,0,1,0,3,0,0,0,0,0,3,1,0,0,3,0,2018
0,1,1,8,2,0,2,0,5,5,1,3,0,2,2,0,3,6,0,0,0,0,4,1,1973,1,2,1,2,0,0,0,1,1,0,0,1,4,7377.5,6242.5,3,1,2,1,3,3,1,7,5,0,1,0,.c,2,0,1,2018
0,0,4,0,2,1,0,0,0,0,0,0,2,0,0,0,3,6,2,1,1,0,0,0,1974,0,0,0,0,0,3,0,2,3,5,2,0,5,24970,24970,2,3,3,0,3,0,0,0,0,0,4,4,0,0,2,0,2018
0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,1,6,1,0,3,0,0,0,1977,0,0,0,0,0,2,2,1,2,5,0,0,6,14755,8512.5,1,0,2,0,3,0,0,0,0,0,2,4,0,0,1,0,2018
0,2,4,3,3,0,3,3,4,2,2,2,0,2,1,0,1,6,0,1,0,0,4,1,1979,1,2,1,2,2,0,0,2,2,0,0,1,9,4086,3405,3,0,3,1,3,7,6,7,5,0,3,0,1,1,0,3,2018
0,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,3,6,0,1,1,0,0,0,1980,0,0,0,0,0,2,0,2,2,5,0,0,5,12485,7377.5,2,0,2,0,3,0,0,0,0,0,2,4,0,0,3,0,2018
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,5,1,1,4,0,0,0,1983,0,0,0,0,0,2,2,2,1,5,2,0,4,37455,37455,2,1,2,0,3,0,0,0,0,0,3,3,0,0,1,0,2018
2,2,0,4,2,0,3,2,5,4,1,3,0,1,1,2,1,6,0,1,0,0,1,1,1991,1,1,1,2,0,0,0,2,2,0,3,2,5,4086,227,1,0,3,1,3,6,4,2,4,1,1,0,3,1,0,1,2018
0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,3,6,2,0,1,0,0,0,1992,0,0,0,0,0,3,0,2,2,5,0,0,5,2497,2043,3,0,2,0,3,0,0,0,0,0,3,4,0,0,2,0,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3,0,0,2013,0,0,0,0,7,4,0,2,2,5,3,0,8,8512.5,8512.5,4,0,2,0,3,0,0,0,0,0,3,2,0,0,3,0,2018
0,2,2,4,2,0,4,5,4,4,1,3,0,1,1,0,1,1,0,1,0,0,4,1,2024,1,1,1,2,4,0,0,2,1,0,1,2,3,45400,45400,4,1,3,1,3,7,3,7,1,3,1,0,5,2,0,2,2018
0,0,2,0,4,1,0,0,0,0,0,0,2,0,0,0,1,6,2,0,3,0,0,0,2025,0,0,0,0,0,4,0,1,1,5,2,0,3,119879.41732,72640,2,1,1,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
2,1,0,3,2,0,4,4,5,4,1,3,0,1,2,2,1,5,0,0,0,0,4,1,2026,1,2,2,2,0,0,0,2,3,0,0,0,6,30645,20430,3,3,1,1,3,3,3,7,4,3,3,0,3,0,0,1,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2,1,0,0,2027,0,0,0,0,1,4,0,1,2,5,1,0,3,20430,20430,2,0,1,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
0,1,3,8,4,0,3,4,4,3,1,3,0,2,1,0,1,2,0,1,0,0,4,0,2028,1,2,1,3,0,0,0,1,2,0,3,2,6,72640,72640,4,0,1,1,3,3,3,3,5,0,1,0,5,2,0,3,2018
1,1,0,2,2,0,3,3,3,3,1,2,2,1,2,1,3,3,0,1,0,0,4,1,2031,2,2,2,2,10,0,0,2,2,0,2,1,8,37455,9647.5,2,0,2,1,3,7,4,7,4,3,2,0,3,2,0,1,2018
0,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,3,3,1,1,2,0,0,0,2033,0,0,0,0,0,5,0,2,2,4,0,0,7,24970,908,3,0,2,0,2,0,0,0,0,0,2,1,0,0,3,0,2018
0,0,2,0,2,3,0,0,0,0,0,0,1,0,0,0,3,2,1,1,2,0,0,0,2035,0,0,0,0,20,5,0,2,2,4,0,0,3,45400,14755,4,0,3,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
0,2,1,2,2,0,3,4,4,4,1,3,0,1,2,0,1,3,0,1,0,1,4,1,2037,1,2,1,2,3,0,0,2,2,0,2,2,6,12485,12485,3,0,3,1,3,2,1,2,5,3,2,0,5,2,0,2,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,6,1,0,3,0,0,0,2038,0,0,0,0,20,1,0,2,2,5,2,0,6,14755,14755,3,0,3,0,3,0,0,0,0,0,2,2,0,0,4,0,2018
0,1,1,8,3,0,2,3,5,3,1,4,1,1,2,1,1,6,0,1,0,0,1,1,2041,1,1,1,3,0,0,0,2,1,0,3,2,1,119879.41732,45400,2,1,1,2,3,7,5,7,3,3,0,0,3,2,0,1,2018
0,2,2,8,2,0,2,3,2,2,1,2,0,1,0,0,3,5,0,1,0,3,4,1,2043,2,2,2,2,0,0,0,2,2,0,2,2,5,14755,14755,3,0,3,1,3,3,4,2,5,3,2,0,3,0,0,3,2018
0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,3,6,2,1,3,1,0,0,2044,0,0,0,0,3,1,0,1,2,5,1,0,6,24970,24970,4,0,1,0,3,0,0,0,0,0,1,4,0,0,2,0,2018
2,2,3,3,2,0,4,2,4,3,2,3,1,1,2,2,3,6,0,1,0,0,1,1,2049,1,1,1,2,0,0,0,1,1,0,0,2,5,30645,2497,2,1,2,1,3,7,5,3,2,3,1,0,2,2,0,1,2018
0,2,0,2,3,0,3,5,3,3,1,3,0,1,2,0,3,3,0,0,0,0,1,1,2050,3,3,2,5,0,0,0,1,1,0,3,2,5,20430,20430,4,1,2,1,3,5,3,4,4,1,4,0,5,1,0,1,2018
0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1,6,1,0,3,0,0,0,2051,0,0,0,0,1,4,0,2,3,5,1,0,7,20430,20430,2,3,2,0,3,0,0,0,0,0,1,1,0,0,2,0,2018
0,1,0,2,1,0,2,4,4,4,1,4,0,1,1,0,3,2,0,0,0,0,4,1,2055,1,1,1,2,3,0,0,2,2,0,2,2,1,12485,2043,4,0,3,1,3,7,3,3,5,3,4,0,5,1,0,1,2018
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,3,0,0,0,2056,0,0,0,0,2,5,2,2,2,4,1,0,5,12485,12485,4,0,3,0,3,0,0,0,0,0,4,1,0,0,2,0,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,0,0,0,2066,0,0,0,0,0,4,0,1,1,5,3,0,5,1589,1589,3,1,2,0,3,0,0,0,0,0,2,1,0,0,2,0,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,3,6,1,1,3,0,0,0,2069,0,0,0,0,15,4,0,2,3,5,2,0,5,24970,24970,2,3,3,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
0,2,6,4,2,0,3,3,4,2,1,3,0,1,2,0,3,5,0,1,0,0,4,1,2075,2,2,1,2,0,0,0,1,2,0,2,2,5,10782.5,5107.5,2,0,3,1,3,6,5,6,2,0,3,0,3,2,0,1,2018
0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,3,3,2,0,2,0,0,0,2076,0,0,0,0,0,4,0,2,2,5,0,0,5,14755,14755,4,0,1,0,3,0,0,0,0,0,2,1,0,0,3,0,2018
2,1,0,2,2,0,3,2,3,3,1,3,2,1,1,2,2,6,0,0,0,10,4,1,2081,2,3,2,1,16,0,0,1,1,0,3,2,6,5107.5,5107.5,2,1,3,1,3,7,2,6,1,3,2,0,2,1,0,1,2018
0,0,2,3,3,0,3,3,3,2,1,2,2,1,0,0,1,6,0,1,0,10,1,1,2083,1,3,1,2,2,0,0,1,3,0,2,2,6,24970,9647.5,4,3,1,1,3,7,4,6,4,3,1,0,4,0,0,1,2018
0,0,3,0,2,1,0,0,0,0,0,0,1,0,0,0,2,3,1,1,2,0,0,0,2088,0,0,0,0,4,3,0,1,1,5,2,0,3,30645,30645,2,1,1,0,3,0,0,0,0,0,1,1,0,0,4,0,2018
0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,3,4,1,0,2,0,0,0,2091,0,0,0,0,0,3,0,2,2,5,0,0,6,6242.5,4086,3,0,3,0,3,0,0,0,0,0,4,4,0,0,1,0,2018
1,1,4,2,3,0,3,4,3,3,1,3,2,1,1,1,1,1,0,0,0,0,4,1,2093,2,2,1,2,10,0,0,2,1,0,2,2,1,63560,37455,4,1,2,1,3,4,4,3,2,3,4,0,5,2,0,1,2018
0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,3,6,1,0,2,0,0,0,2094,0,0,0,0,0,4,0,2,3,5,2,0,0,63560,30645,1,3,1,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2,0,0,0,2098,0,0,0,0,0,4,0,1,2,5,2,0,5,119879.41732,14755,2,0,2,0,3,0,0,0,0,0,3,1,0,0,3,0,2018
0,2,4,4,2,0,3,3,3,4,1,3,0,1,1,0,1,6,0,1,0,0,1,1,2099,3,3,1,4,0,0,0,2,1,0,3,2,5,14755,14755,2,1,1,1,3,7,2,7,2,3,3,0,2,2,0,1,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,1,6,1,1,3,0,0,0,2100,0,0,0,0,0,5,0,2,1,4,3,0,5,119879.41732,30645,3,2,1,0,3,0,0,0,0,0,3,2,0,0,1,0,2018
0,0,3,0,3,2,0,0,0,0,0,0,2,0,0,0,1,6,2,1,4,0,0,0,2102,0,0,0,0,0,3,0,2,2,5,1,0,3,63560,63560,1,0,1,0,3,0,0,0,0,0,1,1,0,0,2,0,2018
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,2103,0,0,0,0,3,4,2,2,1,5,3,0,7,30645,24970,4,1,2,0,3,0,0,0,0,0,3,1,0,0,2,0,2018
0,1,3,1,3,0,3,4,4,3,1,3,2,1,1,0,3,5,0,0,0,5,1,1,2105,2,2,2,2,0,0,0,2,1,0,2,2,6,54480,30645,3,1,2,1,3,4,2,7,4,3,3,0,3,2,0,1,2018
0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,1,6,2,0,1,0,0,0,2107,0,0,0,0,0,2,0,2,2,5,2,0,4,30645,30645,2,0,1,0,3,0,0,0,0,0,2,3,0,0,4,0,2018
0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,1,6,2,1,2,0,0,0,2109,0,0,0,0,0,4,0,2,1,5,2,0,3,119879.41732,151050.72136,2,2,1,0,3,0,0,0,0,0,1,1,0,0,3,0,2018
2,0,4,4,2,0,2,2,4,4,1,4,2,2,1,2,1,6,0,0,0,0,1,1,2110,1,1,2,1,0,0,0,2,1,0,3,1,5,24970,14755,1,1,2,1,3,7,5,5,4,0,1,0,3,1,0,1,2018
0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,1,6,1,0,4,0,0,0,2111,0,0,0,0,0,2,0,2,1,5,2,0,5,6242.5,6242.5,2,1,3,0,3,0,0,0,0,0,2,1,0,0,3,0,2018
0,1,2,2,1,0,3,1,4,1,1,1,2,1,0,0,2,5,0,1,0,0,4,1,2112,3,3,3,2,0,0,0,2,2,0,2,2,7,6242.5,6242.5,3,0,2,1,3,7,2,5,1,0,3,0,2,1,0,1,2018
0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,3,6,1,1,4,0,0,0,2124,0,0,0,0,0,2,0,2,2,5,2,0,7,12485,12485,2,0,2,0,3,0,0,0,0,0,3,3,0,0,1,0,2018
0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,5,1,0,3,0,0,0,2127,0,0,0,0,0,4,0,2,1,5,0,0,3,24970,227,3,2,1,0,3,0,0,0,0,0,2,2,0,0,1,0,2018
